CommitId;RefactoringType;RefactoringDetail
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public replace(key String, exp int, value Object, persist PersistTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public replace(key String, exp int, value Object, persist PersistTo, replicate ReplicateTo) : OperationFuture<Boolean> in class com.couchbase.client.CouchbaseClientIF
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public cas(key String, cas long, value Object, req PersistTo, rep ReplicateTo) : CASResponse in class com.couchbase.client.CouchbaseClientIF
6843027a345c9902d1bd86052ca09057f14b02ea;Change Parameter Type;Change Parameter Type	value : String to value : Object in method public cas(key String, cas long, value Object, req PersistTo) : CASResponse in class com.couchbase.client.CouchbaseClientIF
e9aca627a42911a9c3cdd443490d581c7cbadc86;Extract Method;Extract Method	private checkObserveReplica(numPersist int, numReplica int) : void extracted from public observePoll(key String, cas long, persist PersistTo, replicate ReplicateTo, isDelete boolean) : void in class com.couchbase.client.CouchbaseClient
e9aca627a42911a9c3cdd443490d581c7cbadc86;Parameterize Variable;Parameterize Variable	replicateTo : int to numReplica : int in method private checkObserveReplica(numPersist int, numReplica int) : void in class com.couchbase.client.CouchbaseClient
e9aca627a42911a9c3cdd443490d581c7cbadc86;Parameterize Variable;Parameterize Variable	persistReplica : int to numPersist : int in method private checkObserveReplica(numPersist int, numReplica int) : void in class com.couchbase.client.CouchbaseClient
7395a8e09e6638649ab664a70f42c1976bfaffe7;Change Return Type;Change Return Type	void to boolean in method public writeOp(op HttpOperation) : boolean in class com.couchbase.client.ViewNode
7395a8e09e6638649ab664a70f42c1976bfaffe7;Extract Variable;Extract Variable	connection : NHttpClientConnection in method public shutdown(waitMs long) : void from class com.couchbase.client.http.AsyncConnectionManager
7134df1e338373ec197c13a7cdd2799a6b43442e;Extract Variable;Extract Variable	config : Bucket in method public getVBucketConfig() : Config from class com.couchbase.client.CouchbaseConnectionFactory
96cc87e964fe1c9fc93d10f2f7f690ca5e07a3b7;Extract Variable;Extract Variable	replica : int in method public observe(key String, cas long) : Map<MemcachedNode,ObserveResponse> from class com.couchbase.client.CouchbaseClient
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Parameter;Rename Parameter	normal_stats_interval : int to normalStatsInterval : int in method public AdaptiveThrottler(conn CouchbaseConnection, opFact BinaryOperationFactory, node InetSocketAddress, normalStatsInterval int, highStatsInterval int, criticalStatsInterval int, highSleep int, criticalSleep int) in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Parameter;Rename Parameter	high_stats_interval : int to highStatsInterval : int in method public AdaptiveThrottler(conn CouchbaseConnection, opFact BinaryOperationFactory, node InetSocketAddress, normalStatsInterval int, highStatsInterval int, criticalStatsInterval int, highSleep int, criticalSleep int) in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Parameter;Rename Parameter	critical_stats_interval : int to criticalStatsInterval : int in method public AdaptiveThrottler(conn CouchbaseConnection, opFact BinaryOperationFactory, node InetSocketAddress, normalStatsInterval int, highStatsInterval int, criticalStatsInterval int, highSleep int, criticalSleep int) in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Parameter;Rename Parameter	high_sleep : int to highSleep : int in method public AdaptiveThrottler(conn CouchbaseConnection, opFact BinaryOperationFactory, node InetSocketAddress, normalStatsInterval int, highStatsInterval int, criticalStatsInterval int, highSleep int, criticalSleep int) in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Parameter;Rename Parameter	critical_sleep : int to criticalSleep : int in method public AdaptiveThrottler(conn CouchbaseConnection, opFact BinaryOperationFactory, node InetSocketAddress, normalStatsInterval int, highStatsInterval int, criticalStatsInterval int, highSleep int, criticalSleep int) in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Variable;Rename Variable	high_water : long to highWater : long in method private throttleNeeded(stats Map<String,String>) : int in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Variable;Rename Variable	mem_used : long to memUsed : long in method private throttleNeeded(stats Map<String,String>) : int in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Attribute;Rename Attribute	normal_stats_interval : int to normalStatsInterval : int in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Attribute;Rename Attribute	high_stats_interval : int to highStatsInterval : int in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Attribute;Rename Attribute	critical_stats_interval : int to criticalStatsInterval : int in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Attribute;Rename Attribute	high_sleep : int to highSleep : int in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Attribute;Rename Attribute	critical_sleep : int to criticalSleep : int in class com.couchbase.client.internal.AdaptiveThrottler
380f9d3e046d412c0bdbd8b044f212d3c088988f;Rename Attribute;Rename Attribute	interval_counter : int to intervalCounter : int in class com.couchbase.client.internal.AdaptiveThrottler
3d2ed6837dd33f0f554e9202f288627192d46650;Extract Variable;Extract Variable	newConfigProvider : ConfigurationProvider in method public run() : void from class com.couchbase.client.CouchbaseConnectionFactory.Resubscriber
e7f9da376baaf3e2ad90980759fb02e0cfe2b9de;Rename Parameter;Rename Parameter	views : List<ViewDesign> to v : List<ViewDesign> in method public setViews(v List<ViewDesign>) : DesignDocument in class com.couchbase.client.protocol.views.DesignDocument
e7f9da376baaf3e2ad90980759fb02e0cfe2b9de;Rename Parameter;Rename Parameter	spatialViews : List<SpatialViewDesign> to sv : List<SpatialViewDesign> in method public setSpatialViews(sv List<SpatialViewDesign>) : DesignDocument in class com.couchbase.client.protocol.views.DesignDocument
e7f9da376baaf3e2ad90980759fb02e0cfe2b9de;Rename Parameter;Rename Parameter	name : String to n : String in method public setName(n String) : DesignDocument in class com.couchbase.client.protocol.views.DesignDocument
9d948c7176e51d2a8fe301bcd99879a969f422fd;Rename Method;Rename Method	public createSaslBucket(type BucketType, name String, memorySizeMB int, replicas int, authPassword String, flushEnabled boolean) : void renamed to public createNamedBucket(type BucketType, name String, memorySizeMB int, replicas int, authPassword String, flushEnabled boolean) : void in class com.couchbase.client.ClusterManager
ff1271ff6dd7143c0e731b94b8ea1ee5ddd53990;Change Return Type;Change Return Type	void to FlushResponse in method public flushBucket(name String) : FlushResponse in class com.couchbase.client.ClusterManager
97496987ee6b5cebac9729faea5931f40059edb1;Rename Class;Rename Class	com.couchbase.client.protocol.views.ViewsFetcherOperation renamed to com.couchbase.client.protocol.views.DesignDocFetcherOperation
97496987ee6b5cebac9729faea5931f40059edb1;Move And Rename Class;Move And Rename Class	com.couchbase.client.protocol.views.ViewsFetcherOperation.ViewsFetcherCallback moved and renamed to com.couchbase.client.protocol.views.DesignDocFetcherOperation.DesignDocFetcherCallback
97496987ee6b5cebac9729faea5931f40059edb1;Change Return Type;Change Return Type	HttpFuture<List<View>> to HttpFuture<DesignDocument> in method public asyncGetDesignDocument(designDocumentName String) : HttpFuture<DesignDocument> in class com.couchbase.client.CouchbaseClient
97496987ee6b5cebac9729faea5931f40059edb1;Rename Method;Rename Method	public asyncGetViews(designDocumentName String) : HttpFuture<List<View>> renamed to public asyncGetDesignDocument(designDocumentName String) : HttpFuture<DesignDocument> in class com.couchbase.client.CouchbaseClient
97496987ee6b5cebac9729faea5931f40059edb1;Change Return Type;Change Return Type	List<View> to DesignDocument in method public getDesignDocument(designDocumentName String) : DesignDocument in class com.couchbase.client.CouchbaseClient
97496987ee6b5cebac9729faea5931f40059edb1;Rename Method;Rename Method	public getViews(designDocumentName String) : List<View> renamed to public getDesignDocument(designDocumentName String) : DesignDocument in class com.couchbase.client.CouchbaseClient
97496987ee6b5cebac9729faea5931f40059edb1;Change Variable Type;Change Variable Type	v : List<View> to d : DesignDocument in method public asyncGetDesignDocument(designDocumentName String) : HttpFuture<DesignDocument> in class com.couchbase.client.CouchbaseClient
97496987ee6b5cebac9729faea5931f40059edb1;Rename Variable;Rename Variable	v : List<View> to d : DesignDocument in method public asyncGetDesignDocument(designDocumentName String) : HttpFuture<DesignDocument> in class com.couchbase.client.CouchbaseClient
97496987ee6b5cebac9729faea5931f40059edb1;Merge Variable;Merge Variable	[bucket : String, views : List<View>] to design : DesignDocument in method public asyncGetDesignDocument(designDocumentName String) : HttpFuture<DesignDocument> in class com.couchbase.client.CouchbaseClient
97496987ee6b5cebac9729faea5931f40059edb1;Change Variable Type;Change Variable Type	views : List<View> to design : DesignDocument in method public getDesignDocument(designDocumentName String) : DesignDocument in class com.couchbase.client.CouchbaseClient
97496987ee6b5cebac9729faea5931f40059edb1;Rename Variable;Rename Variable	views : List<View> to design : DesignDocument in method public getDesignDocument(designDocumentName String) : DesignDocument in class com.couchbase.client.CouchbaseClient
97496987ee6b5cebac9729faea5931f40059edb1;Change Variable Type;Change Variable Type	storedViews : List<View> to design : DesignDocument in method public testDesignDocumentCreation() : void in class com.couchbase.client.ViewTest
97496987ee6b5cebac9729faea5931f40059edb1;Rename Variable;Rename Variable	storedViews : List<View> to design : DesignDocument in method public testDesignDocumentCreation() : void in class com.couchbase.client.ViewTest
97496987ee6b5cebac9729faea5931f40059edb1;Change Variable Type;Change Variable Type	storedViews : List<View> to design : DesignDocument in method public testRawDesignDocumentCreation() : void in class com.couchbase.client.ViewTest
97496987ee6b5cebac9729faea5931f40059edb1;Rename Variable;Rename Variable	storedViews : List<View> to design : DesignDocument in method public testRawDesignDocumentCreation() : void in class com.couchbase.client.ViewTest
97496987ee6b5cebac9729faea5931f40059edb1;Change Variable Type;Change Variable Type	storedViews : List<View> to design : DesignDocument in method public testDesignDocumentDeletion() : void in class com.couchbase.client.ViewTest
97496987ee6b5cebac9729faea5931f40059edb1;Rename Variable;Rename Variable	storedViews : List<View> to design : DesignDocument in method public testDesignDocumentDeletion() : void in class com.couchbase.client.ViewTest
328ea1e04928e39d3ad892885baf34ae62528d3a;Rename Parameter;Rename Parameter	dn : String to database : String in method public AbstractView(database String, designDoc String, view String) in class com.couchbase.client.protocol.views.AbstractView
328ea1e04928e39d3ad892885baf34ae62528d3a;Rename Parameter;Rename Parameter	ddn : String to designDoc : String in method public AbstractView(database String, designDoc String, view String) in class com.couchbase.client.protocol.views.AbstractView
328ea1e04928e39d3ad892885baf34ae62528d3a;Rename Parameter;Rename Parameter	vn : String to view : String in method public AbstractView(database String, designDoc String, view String) in class com.couchbase.client.protocol.views.AbstractView
328ea1e04928e39d3ad892885baf34ae62528d3a;Rename Parameter;Rename Parameter	dn : String to database : String in method public SpatialView(database String, designDoc String, viewName String) in class com.couchbase.client.protocol.views.SpatialView
328ea1e04928e39d3ad892885baf34ae62528d3a;Rename Parameter;Rename Parameter	ddn : String to designDoc : String in method public SpatialView(database String, designDoc String, viewName String) in class com.couchbase.client.protocol.views.SpatialView
328ea1e04928e39d3ad892885baf34ae62528d3a;Rename Parameter;Rename Parameter	vn : String to viewName : String in method public SpatialView(database String, designDoc String, viewName String) in class com.couchbase.client.protocol.views.SpatialView
328ea1e04928e39d3ad892885baf34ae62528d3a;Rename Parameter;Rename Parameter	dn : String to database : String in method public View(database String, designDoc String, viewName String, map boolean, reduce boolean) in class com.couchbase.client.protocol.views.View
